recording_id,window_id,label,acc_x_mean,acc_x_std,acc_x_var,acc_x_rms,acc_x_max,acc_x_min,acc_y_mean,acc_y_std,acc_y_var,acc_y_rms,acc_y_max,acc_y_min,acc_z_mean,acc_z_std,acc_z_var,acc_z_rms,acc_z_max,acc_z_min,gyro_x_mean,gyro_x_std,gyro_x_var,gyro_x_rms,gyro_x_max,gyro_x_min,gyro_y_mean,gyro_y_std,gyro_y_var,gyro_y_rms,gyro_y_max,gyro_y_min,gyro_z_mean,gyro_z_std,gyro_z_var,gyro_z_rms,gyro_z_max,gyro_z_min,SMA,corr_xy,corr_xz,corr_yz,dominant_frequency,spectral_energy,fft_peak_magnitude
jumping_jumping_11,7,jumping,0.26393849814732806,1.273972911071386,0.8999423641043426,1.2394981196703765,2.375570702943563,-1.472209127987996,2.4107062848272913,1.643094100405837,1.3057529569811475,1.6565740008089909,1.5367391219924071,-1.5415521663456928,4.019793228967607,1.9751361298432648,1.901316089834847,1.9861511044419382,2.1308243904061617,-2.163479483006405,0.1418278205142469,1.4441394153016978,1.1710610799391346,1.4328972126486936,1.6215455375433947,-1.0346929435113654,-0.18926218023354865,0.9631850065388772,0.5419957349486612,0.8713498667760026,1.4396173465567181,-0.8352348383378765,-0.07538262395786317,0.4635685198713108,0.025790262615879224,0.17484721462004224,0.9282899866482455,-0.1505587920992334,1.8667544032064831,0.9638693864773527,-0.184798048409114,1.7677778878405406,0.020033250338758725,1.8505226303354396,2.058674814802308
jumping_jumping_12,1,jumping,0.6665438161058334,1.7753438634528758,1.6889260617568695,1.74258516576383,1.3102238321206887,-2.2697716482418184,-0.1240412601995524,1.033646550890642,0.489331116838548,1.0205893969389974,0.9570346387787642,-1.1558335413485643,1.482871015000036,0.9720818947429258,0.40843884008299114,0.971675791634052,2.050519564035234,-1.0271108915673286,-0.36775627480324674,1.8872917621847256,1.928715397354842,1.8755282455134668,1.4839156273004566,-1.5847681730625942,0.07985411030166749,2.488649112722161,3.213019682068856,2.330592111451193,1.7650778524658057,-4.125626910248849,0.5497543826056892,2.1944955712192606,2.7628153350389577,1.4611121799144124,2.2609275785618093,-0.9679568315635542,1.0486474858571733,0.02379639039860006,-0.26887863022622077,1.262248425195274,-0.6428852154165284,0.39648474329519373,1.1609894383394677
jumping_jumping_12,2,jumping,-0.39481342533040986,1.958861965966522,2.0202945868003654,1.924420342861547,1.3102238321206887,-2.2697716482418184,1.814248759972887,1.610885142451539,1.2564364098207392,1.6131797278438131,2.3048127747668246,-1.7407014914125858,1.2092916359534922,2.1033710536108594,2.1437589129209287,2.100932349766912,2.45925072274668,-2.6623392226342646,-1.2098134039427904,1.91931158354176,1.9887603522462929,1.9120619778075822,2.0630944181242112,-1.5270416107636688,0.5402002873839443,2.429936591422436,3.0812027400546533,2.279544921332046,1.7650778524658057,-4.125626910248849,0.7007441266938784,2.0149329054820844,2.381221895298144,1.3542237907470998,2.2609275785618093,-0.9679568315635542,2.0076064170324694,-0.1532271396313171,-1.0809143584403718,1.2887586082174858,-0.4440096756899423,1.9148056241931295,2.117565654695958
jumping_jumping_12,3,jumping,-2.3651843907936447,1.5348909417728795,1.2892853007869187,1.570790438855043,1.0306611717154157,-2.1256539601549123,2.203511124201383,1.6471885534002881,1.312071474670469,1.6562663798549464,2.3048127747668246,-1.7407014914125858,0.1002874010130252,2.493359724582188,2.9529438387490234,2.4896134252101043,2.45925072274668,-2.6623392226342646,-1.5641743853537673,2.0270848746000407,2.1961104941260854,2.0224874567513886,2.0630944181242112,-1.5270416107636688,0.16822867206240627,1.4015210723340712,1.1489559347034803,1.2877599395768917,1.495066599645414,-0.705576798474148,0.1745479397363118,0.9649236332941662,0.6024406980695568,0.5283521340325629,1.0092319341347977,-0.48835608807773684,2.2491137648307418,-0.00832247890604171,-0.1252044295702245,1.2620353288504436,-0.4440096756899423,2.4491231273155765,2.9294616408088694
jumping_jumping_12,4,jumping,-1.9253362162458643,1.244928819056432,0.8594553288563063,1.2653169592488298,0.6741469503145402,-2.1256539601549123,1.514421058748181,1.8360667218583164,1.6156402725366616,1.8314623843252233,2.1848635451506224,-1.6360334813303394,-1.453988023551309,2.381090201563377,2.708909243027156,2.3789033670438355,2.627060668117405,-2.052534602081624,0.8067969206252543,1.6404782562124725,1.4898569491347722,1.6305241723239696,2.573277767406018,-0.7951142767605013,-0.055558622264102894,1.2933456811897603,0.9871334861253833,1.1848865217064855,1.235636357629795,-0.5615875613079705,-0.2853288700926358,0.681732507581506,0.25505927859079447,0.3737882876680022,1.2014776573160337,-0.7105974508979463,2.205582356012443,0.3101287047414084,1.0331894143219391,1.4245781560541282,-0.4440096756899423,2.1626567621469293,2.6806409322594233
jumping_jumping_12,5,jumping,-0.5165121401896143,0.7020770037218389,0.20788817389021466,0.6758183864568638,0.6741469503145402,-0.8698796893355565,0.5641230654986148,2.1052744005396096,2.0892352916399584,2.0899415254250853,2.1848635451506224,-1.6974923045537846,-1.739478708455482,2.197874318301231,2.3299133030959216,2.1965282455302306,2.627060668117405,-2.052534602081624,1.7034471507843472,1.3240622046656914,0.9893286959034112,1.3235994829809399,2.573277767406018,-0.7747188029186334,-0.19637098935677408,1.004564368543861,0.5937593244785546,0.9111605488115387,1.235636357629795,-0.384749708630888,-0.4931152842421237,0.6266180730591933,0.1939889429912137,0.3998937948305034,1.2014776573160337,-0.7105974508979463,2.1081580207696895,-0.09990704800034757,0.24211049754916494,1.5247799686600951,-0.4440096756899423,1.8856668760791007,2.2259858815222624
jumping_jumping_12,6,jumping,-0.9423155943788014,1.0550222475940012,0.6088128143955801,1.0369546290447427,0.3435357553797839,-1.604397237857382,-0.5218319995096614,2.1063368329096908,2.091199619344812,2.088953959006641,1.569384538131032,-1.8831744968727842,-1.6131910990308718,1.9622536689396712,1.8776067745930265,1.9607482166916363,2.035758697582864,-1.3291396742176065,0.5816440795310615,1.051128830018524,0.6136257178154255,1.0420372843970187,1.1730181718090065,-0.5589049427925517,-0.5296122164819781,0.7159814157581792,0.2567908441996469,0.6529302697177325,0.8427761773857361,-0.3287157813265388,-0.09665514307757107,0.42230522713496754,-0.013820515734469057,0.14838241705428706,0.5559183634706277,-0.3205510931253153,1.9727146928433263,1.405818047576049,1.7036218912712995,1.5993047445848247,-0.4440096756899423,1.5687026430273103,2.032044810757401
jumping_jumping_12,7,jumping,-0.27197245326655406,1.2278518993297214,0.8359171401973438,1.1949680500935047,1.4613745865953651,-1.604397237857382,-0.29005548941594916,2.093055222418203,2.0666971432492875,2.0754807171697474,1.5383043412233872,-1.8831744968727842,-1.9368739311801326,2.094523729320178,2.126656428936116,2.093882128189835,2.224691671249495,-1.784831425527674,0.2826083472495987,1.238021717596163,0.8652883366718904,1.2274696117227384,1.1730181718090065,-0.8228538166850676,0.3945921360366496,0.8468332012239875,0.40262834607042375,0.7599427828280577,0.9792000835621083,-0.3287157813265388,0.5364230443387537,0.6752121668839423,0.24772324045997435,0.3612878319815098,1.489651806421821,-0.18963732892210333,2.0375845037477682,1.4029324395664078,0.8061377004780748,1.6831473141211808,-0.4440096756899423,2.0130967627791025,2.1922270883293646
jumping_jumping_13,1,jumping,-0.5214035123988554,1.639730108467248,1.4587155506815304,1.6081406694638596,2.5576222438379403,-1.5239299762275134,0.04727895141352108,2.7764709512069956,3.4794542385660714,2.7562813725700757,2.302912604762544,-2.9390457213326724,2.499597178314049,1.4284382764773105,0.9989308608756656,1.4319835982320783,1.4178903381330432,-1.6205144165140355,-0.297742838214705,1.4919924672298153,1.2462846355415798,1.481159376712237,1.1260221056800668,-1.5351299003344392,-0.9147964933024134,1.201509370897275,0.8559416220993512,1.141164937929109,0.7513777080387347,-1.6755766497538114,-1.0044036473469133,1.1747409009807295,0.896081450199402,0.9649424285416076,0.4149444040858321,-1.7419434167374968,1.7803828557683017,0.14541269246630148,0.260628517022683,1.6166408591704475,-0.4440096756899423,1.1786782509068634,1.4971915542551952
jumping_jumping_13,2,jumping,-0.6333205766382944,1.6077327013557812,1.406215147451144,1.5780401522284548,2.5576222438379403,-0.5082235435499405,3.221230077584639,2.209440360468139,2.2853910015310896,2.231266859216064,2.302912604762544,-2.9390457213326724,3.0881162454164173,1.965945405987046,1.884389106568393,1.970986171078842,2.2851308057989317,-2.0827415080802494,-1.8346067808889495,1.7888976293239698,1.7486731354284226,1.7888405855270675,2.1438835131461005,-1.5351299003344392,-0.9660425595804251,1.4471407068091653,1.2195633620389135,1.376260713104302,0.7572099464800603,-1.6755766497538114,-1.5499656602153333,1.2565894605419323,1.0189983067768411,1.2942474373128101,0.4541930859724465,-1.7419434167374968,1.9300417810094344,-1.0952221943834093,-2.08804363973185,1.2904733835053919,-0.4440096756899423,2.0646271152292566,2.4328517588137903
